age,years_employed,credit_score,credit_history_years,defaults_on_file,delinquencies_last_2yrs,derogatory_marks,loan_amount,interest_rate,debt_to_income_ratio,loan_to_income_ratio,payment_to_income_ratio,annual_income_log,current_debt_log,savings_assets_log,occupation_status_Self-Employed,occupation_status_Student,product_type_Line of Credit,product_type_Personal Loan,loan_intent_Debt Consolidation,loan_intent_Education,loan_intent_Home Improvement,loan_intent_Medical,loan_intent_Personal,loan_status
26,3.2,688,8.0,0,0,0,24100,17.41,0.483,1.128,0.376,9.969649754789797,9.241548299100376,7.769378609513984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
30,6.4,667,5.4,0,0,0,15100,18.78,0.367,0.371,0.124,10.613049274364167,9.61146273065021,6.398594934535208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
27,0.1,646,1.5,0,1,0,2700,19.4,0.149,0.098,0.033,10.220485679321962,8.31898612539206,5.25227342804663,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
51,17.5,645,0.7,0,1,0,19900,20.3,0.573,0.418,0.139,10.76978940206521,10.2126252970172,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
37,5.8,612,17.8,0,1,0,62000,13.83,0.143,1.118,0.373,10.923633667924804,8.980172205725008,7.324489979348532,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
40,2.2,643,9.0,0,0,0,23000,14.47,0.385,0.871,0.29,10.181119289134408,9.22601685136119,5.075173815233827,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
26,2.7,647,6.0,0,0,0,11200,11.84,0.437,0.537,0.179,9.945876319027915,9.117896081584902,7.400620577371135,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
42,3.5,794,1.7,0,0,0,13700,9.28,0.103,0.061,0.02,12.32598674219551,10.053888353203654,6.2422232654551655,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
36,12.7,729,17.3,0,1,0,69500,9.96,0.2,1.799,0.6,10.562095046821328,8.952217101765946,7.297091005160418,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
39,7.1,704,8.2,0,0,0,13100,8.38,0.579,0.141,0.047,11.442696115073106,10.89648003267366,5.099866427824199,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28,4.5,647,3.4,0,2,0,73300,14.77,0.027,1.421,0.474,10.8509668258663,7.242797922793756,8.576970395452099,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
35,12.9,610,13.0,0,1,0,70000,20.24,0.31,0.333,0.111,12.256974863457293,11.085168734586208,7.838737559599282,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
31,11.8,748,8.2,0,1,0,16300,10.47,0.033,0.293,0.098,10.927825188493417,7.506591780070841,7.828834527588089,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
29,2.2,717,7.5,0,0,0,23500,9.45,0.102,0.658,0.219,10.482709870110469,8.196436811235028,4.07753744390572,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
18,0.0,623,1.0,0,1,0,53400,13.69,0.281,1.344,0.448,10.589861848808644,9.318925682389624,3.5263605246161616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
35,13.0,586,0.0,0,1,0,41200,16.33,0.304,1.811,0.604,10.032100620004105,8.840145877949938,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
43,7.7,563,23.6,0,0,0,56700,16.32,0.106,1.761,0.587,10.379752786950895,8.137980454452139,7.980707820869669,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
31,3.2,590,12.0,0,0,1,7900,22.53,0.064,0.181,0.06,10.685194910075554,7.933438387627489,7.590852123688581,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
50,26.5,586,25.1,0,0,1,8500,21.95,0.029,0.229,0.076,10.522907457698913,6.984716320118266,10.443920521054777,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
25,1.0,613,6.8,0,0,0,73900,14.21,0.498,1.304,0.435,10.944859071031923,10.246899936241283,6.035481432524756,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
29,3.4,524,0.4,1,2,0,12000,13.27,0.423,0.229,0.076,10.865936416391367,10.004553861270931,2.5649493574615367,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40,11.3,607,7.5,1,0,0,40000,20.49,0.11,0.906,0.302,10.695099024366057,8.490849216076635,7.809135398120538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
27,2.5,571,4.7,0,1,0,46500,16.56,0.293,1.701,0.567,10.216142686053809,8.989569004807029,6.405228458030842,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
29,1.1,627,8.2,0,1,0,3200,14.45,0.302,0.146,0.049,9.99186466315354,8.795582216956426,5.883322388488279,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
40,3.3,633,19.9,0,0,0,31500,19.54,0.5,0.641,0.214,10.802225125162694,10.109444252427517,7.206377291472252,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
58,10.2,687,1.7,0,1,0,38300,10.52,0.783,0.705,0.235,10.902353168033953,10.657235825223923,5.69035945432406,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
44,2.0,580,24.7,0,0,0,14300,16.33,0.488,0.099,0.033,11.879226924963538,11.162062172053648,7.694392802629421,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
24,5.6,552,5.9,1,1,0,30500,22.87,0.243,0.757,0.252,10.604429276561985,9.190035618635818,8.200562797008564,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
18,0.0,476,0.7,0,1,1,12200,13.31,0.36,0.347,0.116,10.46823301829155,9.44604470533525,5.342334251964811,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
18,1.0,575,1.0,0,1,1,34200,13.87,0.274,0.614,0.205,10.927968791861163,9.634627234324935,4.394449154672439,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
45,13.0,591,7.9,0,2,0,14700,14.26,0.393,0.633,0.211,10.052209236282758,9.118882761487347,5.455321115357702,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
30,2.3,674,6.0,0,1,0,13700,17.31,0.458,0.631,0.21,9.98612688605693,9.204523486654617,5.82600010738045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
23,0.7,678,1.7,0,0,0,46400,11.89,0.407,1.809,0.603,10.15253274137299,9.253016646256619,3.295836866004329,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25,1.0,681,2.5,0,0,0,70000,18.36,0.439,0.785,0.262,11.398176571645072,10.575691956076149,6.56244409369372,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20,0.3,720,1.4,0,0,0,28400,11.02,0.27,1.316,0.439,9.97966124675897,8.66957087183712,2.8903717578961645,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
29,3.7,579,3.0,0,2,0,21600,15.6,0.234,0.829,0.276,10.168463787452271,8.716699572964293,6.862757913051401,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
40,16.4,747,21.9,0,0,0,100000,9.53,0.592,1.147,0.382,11.375431947772114,10.851431978212078,5.831882477283517,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
23,2.0,662,3.3,0,0,0,37200,18.15,0.463,1.063,0.354,10.462674677179997,9.692828247710418,5.111987788356544,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
34,7.1,722,12.5,0,0,0,50000,8.37,0.243,0.542,0.181,11.431650331505246,10.018243789834317,8.977146484808472,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
25,1.2,631,3.4,0,0,0,100000,13.57,0.197,0.962,0.321,11.5520981000447,9.926227039505617,6.131226489483141,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
62,30.3,636,18.3,0,0,0,41000,12.35,0.595,0.373,0.124,11.60764456102806,11.088873689986276,11.888474173573234,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
44,2.1,700,17.2,0,0,1,54100,17.06,0.412,1.166,0.389,10.744731410087372,9.857495968685136,8.328209491748732,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
34,15.9,616,7.1,0,0,0,28600,13.7,0.267,1.107,0.369,10.159833744678057,8.83927669058535,9.007489523929735,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
34,4.7,600,10.3,0,0,0,60800,13.3,0.263,1.821,0.607,10.4160117329377,9.078635880978755,6.639875833826536,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
31,5.9,719,4.8,0,0,0,55700,16.57,0.02,0.861,0.287,11.077454654775659,7.15305163493748,5.44673737166631,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
44,21.5,720,22.6,0,0,0,65400,16.66,0.182,0.765,0.255,11.356692618938645,9.651687291972113,6.171700597410915,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
53,15.0,732,1.9,0,1,0,38300,7.95,0.283,0.515,0.172,11.217305302416877,9.954940834125043,4.663439094112067,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
32,4.0,681,9.3,0,0,0,22600,12.51,0.173,0.865,0.288,10.170494867496725,8.417593826193484,4.0943445622221,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
27,0.5,616,0.3,0,0,0,45200,20.07,0.098,1.1,0.367,10.623544398402931,8.305236829492593,4.189654742026425,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
44,8.6,711,5.8,0,0,0,31000,16.31,0.257,0.339,0.113,11.42457500999755,10.066328930041957,9.085570485020233,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
53,26.6,622,21.7,0,1,0,3000,20.02,0.481,0.139,0.046,9.979475898535465,9.248599084093273,6.9957661563048505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
36,0.1,722,9.1,0,0,0,1500,17.01,0.28,0.1,0.033,9.61587214452889,8.344029572407049,7.697575346802343,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
33,9.9,685,14.2,0,0,0,70000,17.94,0.056,0.823,0.274,11.351323761750614,8.460622839927844,8.478452363099807,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
42,15.8,586,14.5,0,2,1,17400,13.92,0.034,0.539,0.18,10.381707336553204,6.994849985833071,6.996681488176539,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
19,1.0,658,1.0,0,0,0,100000,11.52,0.108,1.361,0.454,11.204564381310046,8.982561092257445,4.248495242049359,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
39,0.4,603,11.0,0,1,0,1500,19.33,0.103,0.1,0.033,9.61587214452889,7.344719054149673,7.708410667257367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
37,5.5,705,9.4,0,0,0,64600,15.96,0.34,0.666,0.222,11.482919762883823,10.404444642103513,7.53955882930103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
47,0.8,653,9.8,0,0,0,31800,11.63,0.463,1.752,0.584,9.80659111529043,9.035986984831405,8.921324076511265,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
45,23.8,713,12.5,0,0,0,70000,15.91,0.4,0.778,0.259,11.407031473706258,10.491440870217568,9.815311861632402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
18,0.0,588,1.2,0,0,1,35000,16.91,0.244,1.525,0.508,10.041334619228254,8.63141433550626,5.402677381872279,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18,1.0,569,1.6,1,2,0,27500,21.19,0.133,0.744,0.248,10.518321778536663,8.499843553081124,3.7612001156935624,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
51,0.5,690,5.9,0,1,0,32500,11.21,0.106,1.84,0.613,9.779340559793246,7.534762657037537,7.037905963447182,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
33,4.2,658,10.5,0,0,0,27400,18.54,0.11,1.192,0.397,10.042336034354935,7.839525581704678,7.050989447068045,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
44,18.1,804,14.2,0,0,1,24700,15.11,0.198,0.473,0.158,10.863871721920795,9.246382963323112,10.018065457243564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
35,11.7,604,16.4,0,2,0,17300,20.33,0.343,0.65,0.217,10.189756126469401,9.120306249272202,6.248042874508429,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
37,4.8,635,11.6,0,1,0,10900,19.54,0.361,0.362,0.121,10.31171550713322,9.294129897705867,7.845416036592485,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
36,4.0,714,17.4,1,1,0,17600,16.64,0.699,1.066,0.355,9.711660965727868,9.353054474175359,6.102558594613569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26,7.6,665,0.3,0,0,0,60000,11.8,0.238,0.881,0.294,11.12877654403074,9.693013404322581,2.302585092994046,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
30,2.2,630,11.4,0,0,0,18500,14.69,0.13,0.247,0.082,11.224523133193964,9.186457431512851,6.70073110954781,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
26,4.3,701,2.2,0,0,0,20300,16.17,0.458,0.52,0.173,10.571983369654944,9.791493975575204,6.9874902470009905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
35,1.5,536,3.4,0,0,0,3500,21.94,0.03,0.1,0.033,10.464930242098646,6.9726062513017535,2.833213344056216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
40,4.6,716,3.2,0,1,0,70000,15.65,0.151,1.109,0.37,11.052412655077827,9.163982247998034,5.231108616854587,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
31,5.2,585,6.5,0,0,0,39600,15.93,0.665,0.985,0.328,10.601970472685592,10.194588773033564,7.306531398939505,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28,2.8,723,2.0,0,2,0,24200,10.1,0.688,0.824,0.275,10.288069449727868,9.9140317664118,4.174387269895637,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
33,9.6,566,6.0,0,1,0,50000,14.42,0.164,0.614,0.205,11.30785510516339,9.502860721068213,5.521460917862246,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
25,0.5,693,2.7,0,0,0,70000,18.62,0.157,1.188,0.396,10.984173452670783,9.132378830506472,5.717027701406222,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
29,9.8,522,4.1,0,1,0,19700,22.54,0.279,0.881,0.294,10.015476054484175,8.738414897167749,5.762051382780177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
21,1.0,597,1.9,0,1,0,85300,15.43,0.102,0.837,0.279,11.531295694325106,9.243968552956167,6.729824070489475,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25,2.2,610,5.4,0,1,0,25000,13.06,0.129,1.667,0.556,9.61587214452889,7.569927655242652,4.248495242049359,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
18,1.0,638,1.5,0,0,0,70000,19.66,0.384,1.034,0.345,11.123033464099866,10.167004997988611,4.90527477843843,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
32,4.0,683,4.6,0,1,0,39300,18.57,0.22,0.955,0.318,10.62490629943787,9.110961927995904,6.180016653652572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
25,2.8,519,1.1,1,0,0,25100,15.72,0.534,1.609,0.536,9.654833867051826,9.026898187513526,3.044522437723423,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
40,2.9,614,21.0,0,3,0,44800,20.02,0.209,1.24,0.413,10.49457432165487,8.92903790648844,9.583626581720113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
32,2.1,723,7.9,0,0,0,11400,16.03,0.257,0.562,0.187,9.917932716967623,8.559294367434873,4.189654742026425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
47,20.9,656,28.3,0,0,0,15100,18.95,0.627,0.136,0.045,11.6179429217901,11.150634782245861,10.173132937501757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
49,2.2,793,16.6,0,0,0,15900,14.24,0.065,0.208,0.069,11.24275581760308,8.508757712595136,9.378563004390635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
52,24.0,678,14.1,0,1,0,77000,11.01,0.192,1.316,0.439,10.977158030900029,9.326789184619429,4.406719247264253,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
28,8.3,641,8.7,1,0,0,24600,20.04,0.29,1.167,0.389,9.956174874815135,8.717518372649767,5.666426688112432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
24,1.8,693,3.3,0,0,0,73400,12.15,0.521,1.201,0.4,11.02041443382118,10.368855453377336,6.257667587882639,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18,0.0,730,0.3,0,0,0,6800,10.81,0.277,0.267,0.089,10.145178041136916,8.86007342433278,1.6094379124341003,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
40,14.1,709,5.9,0,0,0,18900,9.41,0.514,0.171,0.057,11.614109270304544,10.94767885366235,6.6039438246004725,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
18,0.0,486,1.1,0,0,0,25900,14.48,0.129,0.863,0.288,10.309452535685944,8.261784679514752,7.829232537543592,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
44,16.1,554,10.4,0,1,0,24600,22.11,0.332,0.788,0.263,10.348493835264826,9.245900547374733,4.1588830833596715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,6.5,753,11.1,0,0,0,70000,14.03,0.215,1.04,0.347,11.116856078502426,9.577688157971219,6.063785208687608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
29,6.3,631,8.4,0,1,0,65400,20.67,0.754,1.341,0.447,10.794788627706676,10.512410377841734,6.437751649736401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,4.6,654,10.2,0,0,0,6900,9.35,0.114,0.192,0.064,10.49044053668967,8.318498320504338,8.944289319650697,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
28,3.8,741,0.2,0,0,0,38200,16.76,0.654,0.826,0.275,10.742292305518436,10.31728452076383,4.454347296253507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31,8.0,524,4.7,0,0,1,23500,14.98,0.166,0.862,0.287,10.213359107360162,8.419359831067474,4.330733340286331,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
30,7.7,697,3.6,0,0,0,31800,18.36,0.595,0.776,0.259,10.620644185556426,10.101846487027707,6.84587987526405,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
32,6.1,649,9.0,0,0,0,4400,19.6,0.232,0.092,0.031,10.77515741663288,9.313799080344413,6.444131256700441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
32,9.8,622,13.7,0,0,0,51800,20.8,0.303,1.283,0.428,10.605866984409651,9.410992885454862,7.927685045615778,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
18,0.3,738,0.6,0,0,0,2300,15.98,0.459,0.101,0.034,10.033769922799051,9.2557916348801,2.995732273553991,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
33,9.4,627,9.9,0,1,0,13100,14.75,0.39,0.162,0.054,11.30215504971916,10.36059589379613,8.902591637374087,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
33,5.9,630,14.7,0,1,0,12000,11.03,0.443,0.155,0.052,11.255449234575513,10.441325048548917,9.025696119812583,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
18,0.0,623,0.5,0,0,0,21900,13.25,0.315,0.927,0.309,10.069891425857708,8.915566545710645,5.153291594497779,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
31,11.8,579,1.3,0,0,1,37200,16.89,0.074,1.638,0.546,10.030912840791366,7.423568444259167,3.4011973816621555,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
37,6.5,598,18.9,1,1,1,77900,16.37,0.427,0.988,0.329,11.275429407431618,10.424273408096372,7.124478262493424,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
27,4.8,666,0.6,0,1,0,68200,17.27,0.282,0.784,0.261,11.373893256274672,10.106754873845546,6.932447891572509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
26,6.3,663,0.9,0,0,0,21500,10.55,0.212,0.725,0.242,10.297048756141468,8.747828608488742,3.4011973816621555,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
18,0.0,628,1.5,0,1,1,57300,19.55,0.185,1.164,0.388,10.803933414848446,9.114710140960932,4.844187086458591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18,0.0,516,0.8,0,1,0,7500,14.54,0.272,0.317,0.106,10.070272370180954,8.768107539675803,3.713572066704308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
23,0.0,531,2.2,0,0,1,31600,16.26,0.429,1.061,0.354,10.302062309939538,9.455167134121535,3.8066624897703196,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
70,17.0,753,10.0,0,0,0,35700,15.13,0.331,0.552,0.184,11.077083620203348,9.970865787866076,8.491670234185152,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
45,23.8,574,7.9,1,0,1,5000,14.34,0.028,0.261,0.087,9.86162334843743,6.272877006546167,3.6888794541139363,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
18,1.0,670,0.9,0,0,1,9300,12.25,0.459,0.397,0.132,10.060405827607546,9.281730368062856,3.58351893845611,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25,3.4,509,2.4,1,1,0,20700,22.84,0.229,0.9,0.3,10.043119051621321,8.569785641535407,3.4657359027997265,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
40,0.7,599,0.5,1,2,1,6300,21.64,0.168,0.1,0.033,11.047280323701445,9.26407069439715,1.6094379124341003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
18,1.0,473,0.6,0,0,0,100000,16.75,0.056,0.8,0.267,11.735901002170857,8.846640813100485,8.108021221376747,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
18,0.0,555,0.3,0,2,1,21900,15.95,0.215,0.684,0.228,10.37467797726143,8.83884181343129,1.0986122886681098,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
38,4.6,662,15.6,0,0,0,50000,9.18,0.396,0.458,0.153,11.60144903135826,10.67466002253384,8.774158291205957,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
38,10.6,611,5.3,0,1,0,16600,11.36,0.346,0.514,0.171,10.382977295992266,9.320718279445792,6.07993319509559,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
24,0.6,590,0.8,0,1,0,14300,22.0,0.108,0.953,0.318,9.61587214452889,7.3938782901077555,3.4011973816621555,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
41,13.3,631,2.5,0,1,0,21700,20.47,0.38,0.817,0.272,10.186634356186147,9.218804450388312,4.9344739331306915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21,0.2,668,0.5,0,0,0,21700,10.17,0.384,0.827,0.276,10.1752307736864,9.21830854162536,3.044522437723423,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
25,5.3,583,2.5,0,0,0,5300,21.98,0.482,0.243,0.081,9.990307244488688,9.259892150805431,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
39,19.1,716,3.7,0,1,0,70000,16.99,0.354,0.708,0.236,11.501915072450176,10.462874742916549,5.308267697401205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22,3.2,623,1.3,0,0,0,42000,13.83,0.107,1.089,0.363,10.559763258320169,8.323122887587735,5.476463551931511,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
21,3.0,660,2.0,0,0,0,15500,9.57,0.063,0.894,0.298,9.76042516969429,6.993932975223189,1.791759469228055,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
32,0.3,672,6.5,0,0,0,3000,11.43,0.147,0.109,0.036,10.223358460802768,8.308199063206446,3.9318256327243257,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
48,13.1,711,8.3,0,1,0,50000,7.65,0.264,0.794,0.265,11.050429581934747,9.717037485158393,6.202535517187923,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
41,12.2,705,11.8,0,2,0,100000,10.05,0.356,1.336,0.445,11.223081056353765,10.191069619987575,10.232791299678729,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
38,15.1,608,1.2,0,0,0,61200,13.77,0.395,1.049,0.35,10.974043243421713,10.045377663535744,2.995732273553991,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
29,6.1,605,3.2,0,0,0,28200,19.69,0.464,1.221,0.407,10.047458017946159,9.278559610953327,8.618123909994678,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
31,6.4,711,11.2,0,0,0,40000,17.33,0.118,0.953,0.318,10.644829481945742,8.511778558714738,4.532599493153256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
30,1.1,683,6.6,0,0,0,5000,11.76,0.147,0.333,0.111,9.61587214452889,7.701652362642226,6.0063531596017325,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
29,5.9,660,0.7,0,0,0,70000,17.95,0.202,1.052,0.351,11.10600930459475,9.506957408485542,4.844187086458591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
31,3.0,605,10.6,0,0,0,57500,19.25,0.545,1.367,0.456,10.647209019059007,10.039372423556493,6.795705775173514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18,0.0,527,1.2,0,2,2,6000,21.79,0.145,0.249,0.083,10.08980113059962,8.16223106548118,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
